Flight_Time_s,T_Climb_s,T_Hover_s,T_Dash_s,T_Loiter_s,T_Fig8_s,T_Land_s,Payload_kg,Wind_ms,Cruise_Alt_m,Avg_Speed_ms,SOC_Start,SOC_End,Battery_Consumed_Pct
1299,53,911,63,85,103,84,4.725461728,13,74,1.867212939,100,71.19480351,28.80519649
1399,54,996,117,119,64,49,4.52231831,15,84,2.16462764,100,69.98235765,30.01764235
1362,49,925,116,119,104,49,4.990996788,9,77,3.106187994,100,68.31206495,31.68793505
1239,45,861,100,72,119,42,2.338889328,14,95,2.237188794,100,83.15948531,16.84051469
1430,88,976,107,102,85,72,5.666064256,8,80,2.039141698,100,62.84612653,37.15387347
1217,87,807,93,95,75,60,3.974874812,9,63,2.171502123,100,76.50385434,23.49614566
1253,99,913,72,65,63,41,3.46193142,10,93,2.158248732,100,78.09615081,21.90384919
1299,60,905,67,87,120,60,5.119242897,16,73,2.36014325,100,69.147851,30.852149
1289,82,827,115,83,92,90,3.404248164,11,62,2.712946872,100,77.75860326,22.24139674
1217,50,847,77,62,93,88,6.814699497,9,99,2.40171593,100,62.38549204,37.61450796
1202,63,843,94,73,69,60,3.069309445,13,92,2.041552232,100,80.65436415,19.34563585
1336,74,910,80,120,69,83,4.251255847,2,60,1.729980042,100,72.81019283,27.18980717
1285,47,911,108,85,65,69,4.907956355,2,92,2.515098089,100,70.58013094,29.41986906
1266,67,865,94,60,93,87,2.313505754,16,86,2.146988903,100,82.85464991,17.14535009
1276,82,907,72,69,84,62,3.635091735,15,79,1.711959869,100,76.95103097,23.04896903
1185,72,800,82,86,98,47,7.523837251,7,99,2.929800383,100,59.59543003,40.40456997
1246,77,839,68,106,99,57,4.120259577,2,83,2.227471501,100,75.27136869,24.72863131
1409,100,936,117,98,99,59,4.232350383,9,62,2.983696938,100,71.36508584,28.63491416
1239,63,857,71,117,84,47,5.354931441,14,61,2.110589335,100,69.44772238,30.55227762
1303,45,899,107,68,102,82,1.698356568,11,82,2.360065185,100,84.93620935,15.06379065
1270,73,881,116,81,66,53,1.531289766,8,81,2.769905368,100,85.86007444,14.13992556
1290,90,863,96,88,100,53,6.785220719,12,66,2.756501441,100,60.37519062,39.62480938
1438,55,990,111,111,107,64,5.991868136,18,71,2.876585923,100,60.55704183,39.44295817
1270,99,869,76,79,80,67,7.539698749,2,94,2.337057051,100,56.68027116,43.31972884
1250,75,875,61,69,90,80,7.453085088,13,71,1.889689224,100,57.88952901,42.11047099
1320,47,954,87,104,66,62,7.573111066,15,91,2.021968334,100,54.72543765,45.27456235
1273,92,879,87,71,64,80,7.061293936,17,82,1.784710072,100,59.34937939,40.65062061
1362,84,955,69,108,70,76,4.512223206,16,92,1.799795757,100,70.88323914,29.11676086
1401,63,1000,80,115,102,41,4.060128876,15,63,2.577564204,100,72.42860993,27.57139007
1400,90,931,113,112,106,48,5.899885322,8,79,2.725737579,100,62.24108705,37.75891295
1292,97,851,62,110,102,70,4.807814765,3,63,2.169462453,100,70.98237746,29.01762254
1252,55,875,104,107,60,51,4.978600339,2,68,2.200299724,100,70.91992134,29.08007866
1364,82,939,112,77,99,55,6.086751902,16,62,2.20418274,100,62.21065741,37.78934259
1278,89,806,93,110,117,63,6.575128592,16,98,3.18585721,100,61.86622291,38.13377709
1212,68,820,63,112,64,85,4.895596891,5,62,2.299189587,100,72.32067734,27.67932266
1274,81,897,109,64,61,62,4.360328707,7,76,1.865630903,100,73.56518969,26.43481031
1300,69,853,95,91,119,73,6.752240931,2,65,2.230728801,100,60.25701929,39.74298071
1245,81,861,81,104,66,52,2.066433373,9,94,2.221905122,100,84.1546892,15.8453108
1210,79,807,107,60,83,74,5.316668255,7,77,2.537447227,100,70.33533175,29.66466825
1295,81,856,110,77,83,88,4.325935455,4,61,2.330086999,100,73.2943588,26.7056412
1206,53,864,73,61,101,54,7.286408363,17,94,2.1938683,100,60.18411381,39.81588619
1287,69,832,85,112,100,89,3.348931019,3,61,2.140175403,100,78.05671226,21.94328774
1375,54,941,78,119,112,71,4.177542216,15,76,2.684919003,100,72.27242612,27.72757388
1318,93,930,63,117,63,52,3.496241818,12,96,2.079097609,100,76.77414203,23.22585797
1364,47,992,110,69,83,63,4.187940373,4,75,2.571584136,100,72.47476754,27.52523246
1405,88,982,85,64,115,71,7.191748141,18,90,2.586251681,100,54.16108173,45.83891827
1326,73,955,63,62,95,78,5.272621745,18,90,1.736556471,100,67.67210957,32.32789043
1413,84,984,61,110,111,63,4.983768871,11,67,1.929966384,100,67.22039352,32.77960648
1373,67,979,64,98,109,56,1.991638453,4,75,2.461909134,100,82.78080756,17.21919244
1294,96,884,92,102,63,57,7.129519727,11,81,2.670574819,100,58.22298409,41.77701591
1442,82,966,93,115,115,71,1.542543218,2,92,2.520350271,100,83.93761223,16.06238777
1319,49,948,98,96,74,54,7.310097433,7,97,2.871855153,100,56.25080428,43.74919572
1249,49,902,93,91,67,47,5.315142154,7,92,2.090899761,100,69.38078359,30.61921641
1245,51,843,86,94,115,56,6.008746686,15,76,3.161343831,100,65.87421957,34.12578043
1232,73,814,84,107,94,60,5.522842472,5,71,2.167721318,100,68.76545865,31.23454135
1288,77,848,108,103,105,47,4.051159093,3,81,3.238917187,100,74.69375907,25.30624093
1236,81,833,101,64,94,63,6.300364209,15,60,2.253496668,100,64.67300838,35.32699162
1370,90,984,76,78,65,77,4.321743877,2,87,1.688954312,100,71.70601115,28.29398885
1178,74,805,73,107,77,42,5.535642625,8,89,2.665925088,100,70.03038977,29.96961023
1341,58,930,81,115,83,74,5.649165072,13,88,2.454110834,100,65.1626317,34.8373683
1392,99,951,115,97,88,42,2.796060006,13,90,2.727528139,100,78.85943276,21.14056724
1182,43,863,79,90,63,44,6.57925558,15,84,2.317408058,100,64.76095589,35.23904411
1374,55,998,67,92,83,79,6.585833572,16,69,1.912764033,100,58.85541599,41.14458401
1356,43,977,111,94,88,43,3.847310037,17,97,2.220830193,100,74.39535405,25.60464595
1249,42,858,114,69,120,46,6.312615109,10,75,2.676924099,100,64.20120948,35.79879052
1402,86,982,99,91,102,42,3.906035775,13,79,2.460154388,100,73.1940345,26.8059655
1363,75,988,63,100,66,71,5.872028442,4,96,2.019255726,100,63.39149468,36.60850532
1282,98,836,64,120,86,78,1.71004991,10,92,2.459981674,100,85.12184131,14.87815869
1386,42,982,98,94,105,65,7.168752366,18,97,2.678061755,100,54.95528006,45.04471994
1204,79,822,91,89,64,59,2.411549401,13,95,2.375630709,100,83.30723623,16.69276377
1373,81,966,102,81,89,54,6.613261641,4,93,2.305468047,100,58.78292517,41.21707483
1223,73,815,88,111,84,52,6.472021978,11,70,3.096805823,100,64.08535787,35.91464213
1251,45,862,118,98,72,56,3.897896818,14,82,3.022596968,100,76.14943098,23.85056902
1194,44,816,78,112,88,56,7.316479107,10,74,2.806619029,100,60.51302094,39.48697906
1181,59,809,78,86,97,52,5.882134957,11,78,2.404937521,100,68.24364364,31.75635636
1208,81,816,103,78,74,56,7.238183023,17,94,2.577052332,100,60.42868193,39.57131807
1222,90,807,76,78,100,71,3.128664248,4,71,2.268861578,100,80.10439332,19.89560668
1251,44,873,120,72,77,65,3.292924801,18,89,2.261111309,100,78.93372611,21.06627389
1310,75,906,99,84,75,71,4.055691459,13,85,1.70072383,100,74.28619361,25.71380639
1385,77,951,113,114,64,66,6.435272164,5,85,1.932991201,100,59.53248785,40.46751215
1292,85,949,76,66,62,54,6.677981951,7,61,1.510117845,100,60.94156217,39.05843783
1337,92,883,105,64,118,75,5.573556413,11,86,2.190463162,100,65.79805467,34.20194533
1245,54,873,101,62,102,53,6.281567547,10,70,2.762951779,100,64.41809846,35.58190154
1388,47,983,87,115,77,79,5.049742737,9,95,1.948923151,100,67.40648939,32.59351061
1411,93,979,112,101,84,42,2.884784683,15,62,2.80376066,100,78.1485712,21.8514288
1256,65,842,106,74,114,55,1.590734704,8,69,3.190264356,100,85.78755299,14.21244701
1323,54,925,74,87,107,76,6.206776668,18,67,2.784851183,100,62.57180354,37.42819646
1261,86,892,83,66,87,47,6.2959099,17,70,2.41731153,100,63.94526408,36.05473592
1310,88,862,105,96,78,81,3.972713699,17,72,2.28121218,100,74.7008319,25.2991681
1334,49,946,72,105,112,50,5.332288019,15,96,2.449452492,100,67.14045646,32.85954354
1341,62,996,62,80,99,42,5.486449841,10,89,2.010009708,100,66.09027399,33.90972601
1363,99,924,117,82,73,68,3.05180587,16,65,2.34614958,100,78.11483578,21.88516422
1344,49,934,80,97,107,77,3.327166385,16,82,2.81554641,100,77.09976748,22.90023252
1328,87,902,61,119,74,85,1.889354203,5,90,2.443251958,100,83.79234873,16.20765127
1318,61,931,70,97,85,74,1.908160527,3,78,2.092057409,100,83.82663114,16.17336886
1256,44,853,111,101,89,58,7.268461642,4,67,2.78261336,100,58.74305966,41.25694034
1417,97,923,120,89,119,69,2.987449217,15,68,2.754721655,100,77.58505737,22.41494263
1222,67,820,70,99,108,58,2.260612358,4,69,2.326162652,100,83.67389145,16.32610855
1271,76,903,114,71,65,42,7.33464627,14,72,1.980468557,100,57.86997443,42.13002557
1314,69,887,91,91,88,88,5.93767728,10,61,2.765888614,100,64.36791689,35.63208311
1299,72,891,108,73,78,77,3.485971827,14,95,2.426446451,100,77.13884815,22.86115185
1228,94,862,77,63,63,69,4.132778755,6,78,1.970304213,100,75.56779378,24.43220622
1269,90,802,88,110,114,65,3.758057296,7,94,2.719285305,100,76.46179118,23.53820882
1198,61,810,82,82,77,86,5.189769027,15,94,2.158746765,100,71.18732702,28.81267298
1296,40,914,119,92,63,68,4.265969318,12,87,2.921471796,100,73.4913725,26.5086275
1402,41,976,88,119,94,84,4.36376024,3,69,2.292068364,100,70.83865547,29.16134453
1231,44,814,119,91,108,55,2.264136064,4,69,2.666403504,100,83.55136025,16.44863975
1273,85,841,100,73,87,87,4.655282554,9,64,2.414102704,100,72.10949607,27.89050393
1227,67,843,73,114,78,52,2.460223911,12,83,1.909856913,100,82.81496062,17.18503938
1313,91,919,80,72,98,53,2.278230377,13,96,2.256818491,100,82.3425225,17.6574775
1361,79,955,85,69,90,83,2.548814741,15,100,2.41376476,100,80.4310702,19.5689298
1367,76,955,95,101,86,54,4.398533489,10,87,2.153903554,100,71.38544598,28.61455402
1314,52,966,72,89,78,57,7.771962345,14,100,2.14611333,100,53.62974165,46.37025835
1228,73,808,92,110,94,51,1.695788098,14,98,2.683902611,100,85.77176376,14.22823624
1261,89,813,78,108,87,86,1.9227815,8,73,2.181804192,100,84.52890739,15.47109261
1210,55,801,81,114,105,54,4.289913999,8,82,2.835958105,100,75.09560216,24.90439784
1271,84,878,69,68,115,57,2.559215473,3,67,2.033822056,100,81.8081177,18.1918823
1454,96,965,101,88,114,90,7.167200207,15,66,2.502776617,100,52.79726499,47.20273501
1289,43,878,85,100,98,85,6.861023185,13,61,2.666818078,100,60.01026694,39.98973306
1268,91,876,87,64,61,89,5.499766597,16,85,2.123639276,100,67.95882196,32.04117804
1198,40,831,76,79,103,69,7.568675748,6,66,2.084028192,100,59.02788214,40.97211786
1129,40,806,82,70,78,53,5.25264468,2,81,2.129423518,100,72.60701087,27.39298913
1359,91,885,95,106,92,90,5.296142546,11,72,2.704574917,100,66.74416266,33.25583734
793,40,435,61,115,71,71,3.456531125,16,155,3.319856742,100,86.10524162,13.89475838
795,94,366,91,70,97,77,6.093747148,16,176,4.580764356,100,77.79358334,22.20641666
668,51,251,101,84,117,64,4.576591816,18,194,4.305651808,100,85.53046819,14.46953181
659,89,269,99,75,67,60,2.735152494,16,170,4.57138209,100,90.13497937,9.865020634
837,98,341,120,112,78,88,2.213441774,17,153,3.942993047,100,88.86780483,11.13219517
851,59,437,100,66,104,85,2.262279593,15,155,3.352821915,100,88.54233543,11.45766457
702,76,323,75,72,71,85,2.162633327,16,150,4.415628778,100,90.78933982,9.210660179
705,93,275,95,89,111,42,5.545771799,17,182,5.288426608,100,81.95303948,18.04696052
639,50,216,75,115,119,64,5.104354435,16,187,5.802749746,100,84.83947234,15.16052766
627,64,239,106,81,87,50,4.825832728,18,157,6.62856772,100,85.78236973,14.21763027
621,51,258,81,84,73,74,2.821888494,18,187,4.510230082,100,90.5484624,9.4515376
905,86,489,94,97,82,57,4.30582334,18,198,4.247655481,100,81.17457794,18.82542206
668,40,288,62,108,103,67,4.916588638,16,180,4.225413608,100,84.64340533,15.35659467
707,69,281,104,119,82,52,2.871157883,16,179,5.776935655,100,89.02866264,10.97133736
669,83,230,87,102,80,87,1.623106093,18,162,5.248098123,100,92.38186677,7.618133226
781,83,292,110,109,115,72,7.559205444,16,182,4.849205039,100,73.20105055,26.79894945
761,45,355,113,84,94,70,2.270062022,18,182,5.099461133,100,89.70428271,10.29571729
715,97,256,90,69,116,87,4.044685003,16,153,3.76659059,100,85.98845635,14.01154365
788,91,398,107,81,71,40,7.165199866,15,156,4.549735035,100,74.35215662,25.64784338
813,50,442,94,88,81,58,3.64153683,16,154,4.198700197,100,85.15964843,14.84035157
735,62,336,63,111,77,86,3.165993751,18,169,4.02270793,100,87.87341168,12.12658832
706,88,299,104,94,60,61,5.503781112,17,153,4.313399836,100,82.09482019,17.90517981
711,82,333,85,69,92,50,6.597148295,18,151,4.759893724,100,78.68617966,21.31382034
628,98,237,72,69,109,43,6.151791609,17,188,5.814735349,100,82.35402036,17.64597964
594,40,212,113,87,86,56,5.389718141,16,175,7.083563326,100,85.24155196,14.75844804
788,92,365,87,111,81,52,6.133468205,18,197,4.123414336,100,77.87533057,22.12466943
714,86,310,93,73,75,77,2.377230239,17,152,5.010921131,100,90.0984112,9.901588803
565,47,264,78,61,72,43,4.245634484,17,166,4.128515183,100,88.54844159,11.45155841
763,75,274,117,94,113,90,5.636791425,18,150,4.557859127,100,80.24269325,19.75730675
698,90,255,83,115,92,63,4.609445844,15,198,4.523685746,100,84.76029818,15.23970182
704,91,234,117,101,78,83,5.548031633,15,164,6.236537849,100,81.97304744,18.02695256
794,58,420,76,97,77,66,5.931967985,17,198,4.237704881,100,78.31938927,21.68061073
530,78,202,73,64,69,44,6.336137057,16,187,3.842838563,100,84.80896088,15.19103912
641,66,252,71,71,116,65,1.966675141,16,156,5.200583737,100,91.99022494,8.009775058
704,63,334,81,68,109,49,2.701194245,15,190,5.501914689,100,89.4426803,10.5573197
732,76,307,93,107,94,55,4.140921679,16,192,4.467652577,100,85.32467312,14.67532688
765,67,356,65,107,103,67,7.485969078,18,173,5.33109314,100,73.95930309,26.04069691
829,73,386,85,111,93,81,5.967601408,17,187,3.687073508,100,77.28997868,22.71002132
771,52,434,61,66,71,87,7.085859618,15,166,2.521467322,100,75.18535867,24.81464133
915,82,495,69,98,99,72,1.702626173,18,178,3.799569438,100,89.26554015,10.73445985
834,84,394,111,91,83,71,4.014940765,16,200,3.8377856,100,83.617966,16.382034
632,61,204,61,111,117,78,4.981105348,17,180,4.798299563,100,85.34824117,14.65175883
611,84,245,63,92,62,65,4.702664251,17,199,5.420408291,100,86.47089932,13.52910068
831,75,464,71,72,68,81,4.593939766,17,160,2.801403313,100,81.88898537,18.11101463
912,63,496,72,107,111,63,7.307669182,15,187,4.000384737,100,69.61332878,30.38667122
586,40,204,65,108,93,76,6.681506725,15,184,6.868636606,100,82.24880367,17.75119633
796,94,377,110,89,63,63,1.582497335,15,161,4.080242426,100,90.9777105,9.022289499
736,86,318,76,81,116,59,7.416042915,18,166,4.208566016,100,75.25448259,24.74551741
875,95,419,114,109,87,51,3.048394927,17,174,3.814088943,100,85.87008657,14.12991343
683,46,320,117,73,70,57,3.347291938,16,153,5.309144919,100,88.28202772,11.71797228
827,40,476,82,85,95,49,4.332279353,16,181,4.194416474,100,82.73406332,17.26593668
748,72,322,93,104,77,80,5.777003633,16,151,3.907994692,100,80.19088704,19.80911296
747,93,348,85,93,75,53,4.565923011,16,153,4.796182967,100,83.76867122,16.23132878
699,87,304,107,62,81,58,5.274051638,18,160,5.479455255,100,82.8590596,17.1409404
780,42,321,118,96,116,87,7.884600807,16,156,5.168312029,100,72.07062887,27.92937113
591,68,202,112,88,69,52,5.002942205,18,188,4.822145352,100,86.26555242,13.73444758
833,100,416,82,94,83,58,2.834091185,16,152,3.586140254,100,87.21118633,12.78881367
728,99,275,77,111,108,58,6.330324788,16,171,5.012147038,100,79.0152975,20.9847025
901,68,416,118,92,117,90,3.266318322,16,168,4.845326159,100,84.67536222,15.32463778
625,56,240,64,111,80,74,3.864677013,15,173,5.404505158,100,88.13132807,11.86867193
700,54,304,118,78,69,77,5.317878163,15,155,4.413004065,100,82.76337395,17.23662605
675,55,318,74,95,63,70,3.637456322,15,164,4.023748594,100,87.73238017,12.26761983
874,88,395,115,96,104,76,7.105666177,16,152,4.080833058,100,71.77390389,28.22609611
861,69,482,68,100,71,71,7.479154164,18,185,3.178276918,100,70.65657691,29.34342309
902,79,467,120,104,90,42,4.366351685,17,181,4.650596511,100,81.03697427,18.96302573
726,41,378,94,60,95,58,7.078926055,18,155,4.898686514,100,76.64157716,23.35842284
847,66,430,120,75,114,42,7.860768448,15,151,4.934893741,100,69.6787972,30.3212028
757,79,334,68,68,119,89,6.24209895,16,166,3.620320642,100,78.48718828,21.51281172
650,50,307,114,64,65,50,6.414250315,17,171,5.19131678,100,81.02270327,18.97729673
734,97,333,81,70,90,63,3.277308328,17,181,3.914360388,100,87.60763254,12.39236746
632,44,237,85,107,95,64,7.271230885,18,153,6.061815485,100,79.21737262,20.78262738
897,67,450,108,86,98,88,2.670477982,18,151,3.847167311,100,86.66792815,13.33207185
637,44,233,64,120,96,80,3.232191132,17,183,5.786816326,100,89.38436595,10.61563405
725,53,373,61,62,116,60,6.875943731,18,193,3.858641801,100,77.29654858,22.70345142
800,41,474,69,65,103,48,3.077085694,17,190,4.502146922,100,86.93279866,13.06720134
872,92,468,95,69,70,78,4.613058935,18,158,3.468689572,100,80.92395758,19.07604242
803,66,365,81,120,82,89,5.776868629,17,198,4.367394711,100,78.62769705,21.37230295
628,58,211,96,110,95,58,6.555954242,16,151,6.15368049,100,81.30551442,18.69448558
734,95,356,69,68,63,83,2.25746919,18,157,3.050334202,100,90.17458639,9.825413609
671,78,293,88,72,60,80,7.538663173,16,199,4.701782541,100,77.0459029,22.9540971
842,60,427,114,103,75,63,1.598394219,17,168,3.911962247,100,90.42374638,9.576253624
748,82,389,75,62,92,48,5.501839271,16,197,4.107589197,100,80.96123058,19.03876942
852,53,448,79,89,106,77,7.163333882,17,176,3.729125134,100,72.21528236,27.78471764
730,95,315,102,101,67,50,3.119416104,17,182,3.957879155,100,88.10109281,11.89890719
888,71,473,67,117,116,44,7.296936004,16,196,4.116501747,100,70.41492561,29.58507439
692,84,247,106,65,119,71,3.598605059,18,171,6.188290037,100,87.47916391,12.52083609
753,64,321,107,75,112,74,2.76195245,18,195,4.299720882,100,88.60412884,11.39587116
715,73,316,100,60,109,57,2.705905386,15,199,4.578152846,100,89.31977667,10.68022333
782,62,406,66,62,113,73,7.732809725,17,186,4.326397304,100,72.45458947,27.54541053
700,40,327,73,100,90,70,4.242647084,17,181,4.063928901,100,85.70131223,14.29868777
780,92,379,61,116,60,72,2.393106622,15,160,4.199415313,100,89.14381567,10.85618433
663,52,230,114,110,113,44,4.922269138,16,190,6.366056327,100,84.70730897,15.29269103
802,94,355,90,75,119,69,2.606457454,18,185,5.084123381,100,88.24401423,11.75598577
739,91,363,101,75,67,42,1.769349424,15,199,4.268488776,100,91.22275265,8.777247347
677,92,247,97,92,71,78,6.395717553,18,195,4.122415618,100,80.30015818,19.69984182
956,82,494,114,99,119,48,2.488413444,16,181,4.402283932,100,86.34535663,13.65464337
684,82,239,107,63,109,84,5.577764793,18,175,4.714850871,100,82.45076033,17.54923967
745,84,351,99,62,71,78,5.448059707,18,160,2.983476734,100,81.28754219,18.71245781
933,95,486,91,103,108,50,6.368838987,18,165,3.810366916,100,72.85031025,27.14968975
656,62,252,107,80,79,76,5.520736482,15,155,4.266446355,100,83.33477014,16.66522986
670,99,277,94,81,79,40,6.555410908,16,179,4.379900252,100,80.04874068,19.95125932
852,58,455,92,110,66,71,7.256969923,16,184,4.568848736,100,71.77875726,28.22124274
694,84,225,98,109,110,68,3.19608502,15,178,6.046535903,100,88.45150852,11.54849148
786,52,458,63,73,62,78,6.599458321,15,163,2.625342067,100,76.3913163,23.6086837
743,84,342,83,112,63,59,7.472121279,18,185,5.279517605,100,74.73880987,25.26119013
973,94,485,117,120,84,73,1.796929086,17,157,4.175107044,100,88.28553669,11.71446331
797,84,385,106,77,72,73,5.545383745,17,191,4.231757055,100,79.57368366,20.42631634
752,56,407,97,64,71,57,6.729727847,16,197,4.027836828,100,76.88860616,23.11139384
618,94,206,112,74,86,46,4.231326117,15,165,5.333148326,100,87.46730785,12.53269215
664,68,272,85,107,62,70,6.535737948,15,160,4.445679968,100,80.29884011,19.70115989
670,92,205,109,107,71,86,4.199946958,18,154,5.343996083,100,86.45489527,13.54510473
725,69,267,93,101,110,85,7.274557805,17,184,4.998900019,100,76.04702853,23.95297147
618,41,257,114,83,66,57,4.097759378,16,172,5.272799537,100,87.75605889,12.24394111
784,100,298,73,117,109,87,3.119091905,17,159,4.951257497,100,87.17424342,12.82575658
866,97,486,61,76,64,82,7.215167648,18,186,2.807326977,100,71.58259699,28.41740301
895,44,462,102,111,101,75,5.277648625,16,170,4.924723919,100,77.97987828,22.02012172
851,52,430,97,118,90,64,5.318190544,16,195,4.452821028,100,78.89674879,21.10325121
621,45,295,87,69,63,62,7.86734622,16,179,4.452920963,100,77.87050399,22.12949601
685,72,281,106,118,67,41,2.794658451,17,164,4.660256803,100,89.59904361,10.40095639
912,84,489,105,64,112,58,1.918495743,15,171,3.074053791,100,88.72387922,11.27612078
724,100,303,74,60,115,72,6.611516721,16,190,5.096942851,100,78.20008623,21.79991377
910,93,438,104,84,120,71,6.366656184,17,190,4.288654474,100,73.47894256,26.52105744
659,93,248,68,99,108,43,2.687700418,16,168,5.698750424,100,90.20730661,9.792693395
602,89,225,60,82,85,61,1.569596488,15,162,4.698495145,100,93.29301266,6.706987339
638,75,261,93,73,93,43,4.529042332,17,173,5.40494607,100,86.28105937,13.71894063
673,89,275,90,62,98,59,2.854487598,15,193,4.712976611,100,89.6259241,10.3740759
732,78,332,96,97,87,42,3.658324755,18,165,4.353135674,100,86.64533145,13.35466855
860,93,456,99,90,64,58,6.310603606,16,186,3.743803731,100,75.15826076,24.84173924
804,88,406,60,90,120,40,7.091173274,17,161,4.385259165,100,74.06979039,25.93020961
763,59,403,95,74,82,50,2.172248924,17,152,3.406330967,100,89.98182491,10.01817509
893,85,460,61,111,109,67,7.007544201,16,163,4.229323631,100,71.44914212,28.55085788
549,40,205,87,73,82,62,5.415839974,16,172,5.509906319,100,86.34766264,13.65233736
832,90,386,100,97,75,84,3.866275432,16,153,4.091020443,100,84.14573531,15.85426469
779,63,336,99,104,98,79,3.874159397,17,150,5.003267866,100,85.12190011,14.87809989
843,73,449,79,74,102,66,2.155605205,15,151,3.68892243,100,88.92273228,11.07726772
712,47,374,71,90,80,50,1.679874024,15,164,4.369602363,100,91.75007527,8.249924731
684,91,307,79,69,83,55,2.498611367,18,155,4.322199905,100,90.27902568,9.720974322
665,42,314,93,64,73,79,3.319235253,18,191,3.886742113,100,88.7104988,11.2895012
931,85,479,91,92,100,84,6.756688845,15,182,3.038214067,100,71.3284465,28.6715535
876,93,462,90,92,61,78,6.04419306,15,159,3.337011357,100,75.75597471,24.24402529
824,81,425,78,109,78,53,5.293157804,16,188,3.939135953,100,79.72392164,20.27607836
824,52,428,99,111,72,62,6.46269104,16,163,3.868555023,100,75.69733419,24.30266581
706,77,273,94,101,88,73,2.180886171,16,187,5.491479929,100,90.66646688,9.333533119
705,45,323,98,106,91,42,7.066855031,17,191,4.38571512,100,77.38791725,22.61208275
716,52,297,96,119,87,65,6.578249045,18,172,5.237843799,100,78.53238884,21.46761116
698,79,301,99,62,112,45,6.459529849,18,199,3.923918748,100,79.47323563,20.52676437
850,94,432,108,73,71,72,3.966735368,15,198,4.003541858,100,83.44253375,16.55746625
775,85,367,71,102,78,72,4.788431385,17,155,3.729595996,100,82.5366696,17.4633304
918,80,485,111,68,101,73,4.680730155,18,162,3.920851085,100,79.63578266,20.36421734
903,67,460,118,109,103,46,4.325692306,16,176,4.454174346,100,81.15006809,18.84993191
